seq_id,cluster,source
23980,easy,pubmed
23981,mid,pubmed
23982,easy,pubmed
23983,hard,pubmed
23984,hard,pubmed
23985,hard,pubmed
23986,mid,pubmed
23987,hard,pubmed
23988,mid,pubmed
23989,mid,pubmed
23990,easy,pubmed
23991,hard,pubmed
23992,mid,pubmed
23993,mid,pubmed
23994,hard,pubmed
23995,hard,pubmed
23996,mid,pubmed
23997,mid,pubmed
23998,hard,pubmed
23999,mid,pubmed
24000,mid,pubmed
24001,mid,pubmed
24002,hard,pubmed
24003,easy,pubmed
24004,hard,pubmed
24005,mid,pubmed
24006,easy,pubmed
24007,easy,pubmed
24008,hard,pubmed
24009,easy,pubmed
24010,hard,pubmed
24011,easy,pubmed
24012,mid,pubmed
24013,easy,pubmed
24014,mid,pubmed
24015,hard,pubmed
24016,easy,pubmed
24017,mid,pubmed
24018,easy,pubmed
24019,hard,pubmed
24020,easy,pubmed
24021,hard,pubmed
24022,mid,pubmed
24023,hard,pubmed
24024,hard,pubmed
24025,hard,pubmed
24026,hard,pubmed
24027,mid,pubmed
24028,mid,pubmed
24029,mid,pubmed
24030,easy,pubmed
24031,hard,pubmed
24032,mid,pubmed
24033,easy,pubmed
24034,mid,pubmed
24035,easy,pubmed
24036,easy,pubmed
24037,hard,pubmed
24038,hard,pubmed
24039,mid,pubmed
24040,easy,pubmed
24041,mid,pubmed
24042,easy,pubmed
24043,hard,pubmed
24044,easy,pubmed
24045,mid,pubmed
24046,easy,pubmed
24047,mid,pubmed
24048,mid,pubmed
24049,easy,pubmed
24050,easy,pubmed
24051,easy,pubmed
24052,easy,pubmed
24053,mid,pubmed
24054,mid,pubmed
24055,hard,pubmed
24056,mid,pubmed
24057,mid,pubmed
24058,easy,pubmed
24059,easy,pubmed
24060,hard,pubmed
24061,mid,pubmed
24062,easy,pubmed
24063,easy,pubmed
24064,easy,pubmed
24065,easy,pubmed
24066,easy,pubmed
24067,easy,pubmed
24068,hard,pubmed
24069,mid,pubmed
24070,easy,pubmed
24071,hard,pubmed
24072,hard,pubmed
24073,mid,pubmed
24074,easy,pubmed
24075,easy,pubmed
24076,easy,pubmed
24077,hard,pubmed
24078,easy,pubmed
24079,easy,pubmed
24080,hard,pubmed
24081,easy,pubmed
24082,easy,pubmed
24083,hard,pubmed
24084,hard,pubmed
24085,mid,pubmed
24086,mid,pubmed
24087,mid,pubmed
24088,hard,pubmed
24089,mid,pubmed
24090,easy,pubmed
24091,hard,pubmed
24092,easy,pubmed
24093,easy,pubmed
24094,mid,pubmed
24095,easy,pubmed
24096,mid,pubmed
24097,mid,pubmed
24098,hard,pubmed
24099,easy,pubmed
24100,easy,pubmed
24101,easy,pubmed
24102,mid,pubmed
24103,hard,pubmed
24104,hard,pubmed
24105,hard,pubmed
24106,easy,pubmed
24107,easy,pubmed
24108,mid,pubmed
24109,hard,pubmed
24110,easy,pubmed
24111,hard,pubmed
24112,easy,pubmed
24113,hard,pubmed
24114,easy,pubmed
24115,easy,pubmed
24116,mid,pubmed
24117,mid,pubmed
24118,hard,pubmed
24119,hard,pubmed
24120,mid,pubmed
24121,easy,pubmed
24122,mid,pubmed
24123,easy,pubmed
24124,easy,pubmed
24125,hard,pubmed
24126,mid,pubmed
24127,easy,pubmed
24128,easy,pubmed
24129,hard,pubmed
24130,hard,pubmed
24131,hard,pubmed
24132,easy,pubmed
24133,hard,pubmed
24134,easy,pubmed
24135,easy,pubmed
24136,mid,pubmed
24137,hard,pubmed
24138,hard,pubmed
24139,easy,pubmed
24140,easy,pubmed
24141,mid,pubmed
24142,mid,pubmed
24143,hard,pubmed
24144,mid,pubmed
24145,mid,pubmed
24146,mid,pubmed
24147,easy,pubmed
24148,easy,pubmed
24149,mid,pubmed
24150,mid,pubmed
24151,hard,pubmed
24152,easy,pubmed
24153,easy,pubmed
24154,mid,pubmed
24155,hard,pubmed
24156,mid,pubmed
24157,easy,pubmed
24158,mid,pubmed
24159,easy,pubmed
24160,easy,pubmed
24161,easy,pubmed
24162,easy,pubmed
24163,hard,pubmed
24164,hard,pubmed
24165,hard,pubmed
24166,mid,pubmed
24167,mid,pubmed
24168,mid,pubmed
24169,easy,pubmed
24170,mid,pubmed
24171,easy,pubmed
24172,easy,pubmed
24173,easy,pubmed
24174,hard,pubmed
24175,hard,pubmed
24176,hard,pubmed
24177,mid,pubmed
24178,mid,pubmed
24179,mid,pubmed
24180,hard,pubmed
24181,hard,pubmed
24182,mid,pubmed
24183,hard,pubmed
24184,mid,pubmed
24185,mid,pubmed
24186,mid,pubmed
24187,hard,pubmed
24188,mid,pubmed
24189,mid,pubmed
24190,hard,pubmed
24191,hard,pubmed
24192,mid,pubmed
24193,hard,pubmed
24194,hard,pubmed
24195,mid,pubmed
24196,hard,pubmed
24197,easy,pubmed
24198,hard,pubmed
24199,hard,pubmed
24200,mid,pubmed
24201,mid,pubmed
24202,mid,pubmed
24203,mid,pubmed
24204,hard,pubmed
24205,easy,pubmed
24206,easy,pubmed
24207,hard,pubmed
24208,mid,pubmed
24209,mid,pubmed
24210,easy,pubmed
24211,hard,pubmed
24212,mid,pubmed
24213,easy,pubmed
24214,hard,pubmed
24215,hard,pubmed
24216,hard,pubmed
24217,easy,pubmed
24218,easy,pubmed
24219,easy,pubmed
24220,easy,pubmed
24221,easy,pubmed
24222,mid,pubmed
24223,mid,pubmed
24224,hard,pubmed
24225,mid,pubmed
24226,easy,pubmed
24227,easy,pubmed
24228,mid,pubmed
24229,easy,pubmed
24230,hard,pubmed
24231,hard,pubmed
24232,hard,pubmed
24233,hard,pubmed
24234,hard,pubmed
24235,easy,pubmed
24236,mid,pubmed
24237,easy,pubmed
24238,mid,pubmed
24239,mid,pubmed
24240,easy,pubmed
24241,easy,pubmed
24242,easy,pubmed
24243,easy,pubmed
24244,hard,pubmed
24245,mid,pubmed
24246,mid,pubmed
24247,mid,pubmed
24248,hard,pubmed
24249,easy,pubmed
24250,hard,pubmed
24251,easy,pubmed
24252,easy,pubmed
24253,mid,pubmed
24254,easy,pubmed
24255,hard,pubmed
24256,hard,pubmed
24257,hard,pubmed
24258,easy,pubmed
24259,hard,pubmed
24260,mid,pubmed
24261,hard,pubmed
24262,easy,pubmed
24263,easy,pubmed
24264,hard,pubmed
24265,easy,pubmed
24266,hard,pubmed
24267,hard,pubmed
24268,mid,pubmed
24269,hard,pubmed
24270,hard,pubmed
24271,easy,pubmed
24272,mid,pubmed
24273,hard,pubmed
24274,mid,pubmed
24275,mid,pubmed
24276,mid,pubmed
24277,easy,pubmed
24278,hard,pubmed
24279,mid,pubmed
24280,mid,pubmed
24281,hard,pubmed
24282,mid,pubmed
24283,hard,pubmed
24284,hard,pubmed
24285,mid,pubmed
24286,easy,pubmed
24287,hard,pubmed
24288,hard,pubmed
24289,mid,pubmed
24290,mid,pubmed
24291,hard,pubmed
24292,easy,pubmed
24293,hard,pubmed
24294,easy,pubmed
24295,easy,pubmed
24296,hard,pubmed
24297,easy,pubmed
24298,easy,pubmed
24299,hard,pubmed
24300,hard,pubmed
24301,mid,pubmed
24302,easy,pubmed
24303,mid,pubmed
24304,mid,pubmed
24305,hard,pubmed
24306,mid,pubmed
24307,mid,pubmed
24308,hard,pubmed
24309,mid,pubmed
24310,hard,pubmed
24311,hard,pubmed
24312,easy,pubmed
24313,hard,pubmed
24314,mid,pubmed
24315,mid,pubmed
24316,easy,pubmed
24317,mid,pubmed
24318,easy,pubmed
24319,hard,pubmed
24320,hard,pubmed
24321,hard,pubmed
24322,mid,pubmed
24323,hard,pubmed
24324,mid,pubmed
24325,hard,pubmed
24326,hard,pubmed
24327,mid,pubmed
24328,hard,pubmed
24329,mid,pubmed
24330,mid,pubmed
24331,mid,pubmed
24332,mid,pubmed
24333,easy,pubmed
24334,hard,pubmed
24335,hard,pubmed
24336,mid,pubmed
24337,hard,pubmed
24338,mid,pubmed
24339,mid,pubmed
24340,mid,pubmed
24341,easy,pubmed
24342,easy,pubmed
24343,easy,pubmed
24344,mid,pubmed
24345,easy,pubmed
24346,hard,pubmed
24347,easy,pubmed
24348,easy,pubmed
24349,hard,pubmed
24350,mid,pubmed
24351,hard,pubmed
24352,hard,pubmed
24353,mid,pubmed
24354,mid,pubmed
24355,hard,pubmed
24356,mid,pubmed
24357,mid,pubmed
24358,hard,pubmed
24359,easy,pubmed
24360,easy,pubmed
24361,mid,pubmed
24362,hard,pubmed
24363,easy,pubmed
24364,mid,pubmed
24365,hard,pubmed
24366,easy,pubmed
24367,easy,pubmed
24368,easy,pubmed
24369,hard,pubmed
24370,easy,pubmed
24371,easy,pubmed
24372,easy,pubmed
24373,hard,pubmed
24374,easy,pubmed
24375,easy,pubmed
24376,easy,pubmed
24377,easy,pubmed
24378,easy,pubmed
24379,easy,pubmed
24380,easy,pubmed
24381,easy,pubmed
24382,easy,pubmed
24383,easy,pubmed
24384,easy,pubmed
24385,easy,pubmed
24386,hard,pubmed
24387,easy,pubmed
24388,easy,pubmed
24389,easy,pubmed
24390,hard,pubmed
24391,mid,pubmed
24392,hard,pubmed
24393,hard,pubmed
24394,mid,pubmed
24395,easy,pubmed
24396,mid,pubmed
24397,easy,pubmed
24398,easy,pubmed
24399,hard,pubmed
24400,easy,pubmed
24401,easy,pubmed
24402,mid,pubmed
24403,easy,pubmed
24404,mid,pubmed
24405,mid,pubmed
24406,easy,pubmed
24407,easy,pubmed
24408,mid,pubmed
24409,hard,pubmed
24410,hard,pubmed
24411,hard,pubmed
24412,hard,pubmed
24413,mid,pubmed
24414,hard,pubmed
24415,hard,pubmed
24416,easy,pubmed
24417,hard,pubmed
24418,hard,pubmed
24419,easy,pubmed
24420,hard,pubmed
24421,easy,pubmed
24422,hard,pubmed
24423,mid,pubmed
24424,easy,pubmed
24425,hard,pubmed
24426,easy,pubmed
24427,mid,pubmed
24428,easy,pubmed
24429,hard,pubmed
24430,easy,pubmed
24431,hard,pubmed
24432,hard,pubmed
24433,hard,pubmed
24434,hard,pubmed
24435,hard,pubmed
24436,hard,pubmed
24437,hard,pubmed
24438,hard,pubmed
24439,hard,pubmed
24440,hard,pubmed
24441,hard,pubmed
24442,easy,pubmed
24443,easy,pubmed
24444,mid,pubmed
24445,easy,pubmed
24446,mid,pubmed
24447,mid,pubmed
24448,mid,pubmed
24449,easy,pubmed
24450,easy,pubmed
24451,easy,pubmed
24452,easy,pubmed
24453,hard,pubmed
24454,hard,pubmed
24455,hard,pubmed
24456,mid,pubmed
24457,mid,pubmed
24458,easy,pubmed
24459,hard,pubmed
24460,mid,pubmed
24461,mid,pubmed
24462,mid,pubmed
24463,hard,pubmed
24464,mid,pubmed
24465,mid,pubmed
24466,hard,pubmed
24467,hard,pubmed
24468,hard,pubmed
24469,mid,pubmed
24470,easy,pubmed
24471,mid,pubmed
24472,hard,pubmed
24473,easy,pubmed
24474,mid,pubmed
24475,easy,pubmed
24476,mid,pubmed
24477,hard,pubmed
24478,hard,pubmed
24479,easy,pubmed
24480,hard,pubmed
24481,hard,pubmed
24482,hard,pubmed
24483,mid,pubmed
24484,hard,pubmed
24485,mid,pubmed
24486,hard,pubmed
24487,hard,pubmed
24488,easy,pubmed
24489,mid,pubmed
24490,mid,pubmed
24491,mid,pubmed
24492,easy,pubmed
24493,hard,pubmed
24494,mid,pubmed
24495,easy,pubmed
24496,easy,pubmed
24497,easy,pubmed
24498,hard,pubmed
24499,mid,pubmed
24500,easy,pubmed
24501,easy,pubmed
24502,easy,pubmed
24503,mid,pubmed
24504,mid,pubmed
24505,mid,pubmed
24506,easy,pubmed
24507,hard,pubmed
24508,mid,pubmed
24509,mid,pubmed
24510,hard,pubmed
24511,easy,pubmed
24512,hard,pubmed
24513,mid,pubmed
24514,mid,pubmed
24515,mid,pubmed
24516,mid,pubmed
24517,mid,pubmed
24518,easy,pubmed
24519,mid,pubmed
24520,hard,pubmed
24521,mid,pubmed
24522,easy,pubmed
24523,mid,pubmed
24524,easy,pubmed
24525,easy,pubmed
24526,easy,pubmed
24527,hard,pubmed
24528,easy,pubmed
24529,easy,pubmed
24530,easy,pubmed
24531,mid,pubmed
24532,mid,pubmed
24533,mid,pubmed
24534,hard,pubmed
24535,mid,pubmed
24536,easy,pubmed
24537,mid,pubmed
24538,easy,pubmed
24539,mid,pubmed
24540,mid,pubmed
24541,hard,pubmed
24542,hard,pubmed
24543,mid,pubmed
24544,easy,pubmed
24545,easy,pubmed
24546,hard,pubmed
24547,mid,pubmed
24548,hard,pubmed
24549,hard,pubmed
24550,mid,pubmed
24551,mid,pubmed
24552,easy,pubmed
24553,hard,pubmed
24554,hard,pubmed
24555,easy,pubmed
24556,mid,pubmed
24557,easy,pubmed
24558,hard,pubmed
24559,hard,pubmed
24560,easy,pubmed
24561,easy,pubmed
24562,mid,pubmed
24563,easy,pubmed
24564,hard,pubmed
24565,mid,pubmed
24566,mid,pubmed
24567,easy,pubmed
24568,hard,pubmed
24569,hard,pubmed
24570,mid,pubmed
24571,easy,pubmed
24572,mid,pubmed
24573,hard,pubmed
24574,easy,pubmed
24575,easy,pubmed
24576,hard,pubmed
24577,mid,pubmed
24578,easy,pubmed
24579,mid,pubmed
24580,easy,pubmed
24581,hard,pubmed
24582,easy,pubmed
24583,hard,pubmed
24584,easy,pubmed
24585,mid,pubmed
24586,easy,pubmed
24587,hard,pubmed
24588,mid,pubmed
24589,hard,pubmed
24590,easy,pubmed
24591,hard,pubmed
24592,mid,pubmed
24593,easy,pubmed
24594,easy,pubmed
24595,easy,pubmed
24596,mid,pubmed
24597,easy,pubmed
24598,easy,pubmed
24599,hard,pubmed
24600,easy,pubmed
24601,easy,pubmed
24602,mid,pubmed
24603,hard,pubmed
24604,mid,pubmed
24605,mid,pubmed
24606,mid,pubmed
24607,mid,pubmed
24608,easy,pubmed
24609,mid,pubmed
24610,hard,pubmed
24611,easy,pubmed
24612,hard,pubmed
24613,hard,pubmed
24614,hard,pubmed
24615,mid,pubmed
24616,easy,pubmed
24617,easy,pubmed
24618,easy,pubmed
24619,hard,pubmed
24620,easy,pubmed
24621,easy,pubmed
24622,mid,pubmed
24623,easy,pubmed
24624,easy,pubmed
24625,mid,pubmed
24626,easy,pubmed
24627,mid,pubmed
24628,easy,pubmed
24629,mid,pubmed
24630,easy,pubmed
24631,easy,pubmed
24632,mid,pubmed
24633,easy,pubmed
24634,easy,pubmed
24635,hard,pubmed
24636,easy,pubmed
24637,hard,pubmed
24638,mid,pubmed
24639,easy,pubmed
24640,hard,pubmed
24641,easy,pubmed
24642,mid,pubmed
24643,mid,pubmed
24644,hard,pubmed
24645,hard,pubmed
24646,mid,pubmed
24647,easy,pubmed
24648,easy,pubmed
24649,easy,pubmed
24650,hard,pubmed
24651,mid,pubmed
24652,hard,pubmed
24653,easy,pubmed
24654,hard,pubmed
24655,hard,pubmed
24656,hard,pubmed
24657,hard,pubmed
24658,mid,pubmed
24659,hard,pubmed
24660,easy,pubmed
24661,mid,pubmed
24662,hard,pubmed
24663,hard,pubmed
24664,hard,pubmed
24665,easy,pubmed
24666,hard,pubmed
24667,mid,pubmed
24668,hard,pubmed
24669,easy,pubmed
24670,easy,pubmed
24671,mid,pubmed
24672,easy,pubmed
24673,easy,pubmed
24674,easy,pubmed
24675,hard,pubmed
24676,easy,pubmed
24677,easy,pubmed
24678,mid,pubmed
24679,mid,pubmed
24680,mid,pubmed
24681,easy,pubmed
24682,easy,pubmed
24683,mid,pubmed
24684,hard,pubmed
24685,easy,pubmed
24686,hard,pubmed
24687,easy,pubmed
24688,mid,pubmed
24689,easy,pubmed
24690,hard,pubmed
24691,mid,pubmed
24692,hard,pubmed
24693,mid,pubmed
24694,hard,pubmed
24695,easy,pubmed
24696,mid,pubmed
24697,hard,pubmed
24698,easy,pubmed
24699,mid,pubmed
24700,hard,pubmed
24701,hard,pubmed
24702,mid,pubmed
24703,easy,pubmed
24704,mid,pubmed
24705,mid,pubmed
24706,easy,pubmed
24707,hard,pubmed
24708,easy,pubmed
24709,hard,pubmed
24710,hard,pubmed
24711,mid,pubmed
24712,hard,pubmed
24713,hard,pubmed
24714,mid,pubmed
24715,easy,pubmed
24716,hard,pubmed
24717,easy,pubmed
24718,easy,pubmed
24719,easy,pubmed
24720,mid,pubmed
24721,hard,pubmed
24722,mid,pubmed
24723,easy,pubmed
24724,mid,pubmed
24725,easy,pubmed
24726,hard,pubmed
24727,hard,pubmed
24728,hard,pubmed
24729,easy,pubmed
24730,mid,pubmed
24731,mid,pubmed
24732,easy,pubmed
24733,mid,pubmed
24734,hard,pubmed
24735,easy,pubmed
24736,easy,pubmed
24737,hard,pubmed
24738,easy,pubmed
24739,hard,pubmed
24740,easy,pubmed
24741,easy,pubmed
24742,hard,pubmed
24743,easy,pubmed
24744,mid,pubmed
24745,mid,pubmed
24746,easy,pubmed
24747,easy,pubmed
24748,easy,pubmed
24749,easy,pubmed
24750,easy,pubmed
24751,easy,pubmed
24752,mid,pubmed
24753,easy,pubmed
24754,easy,pubmed
24755,mid,pubmed
24756,easy,pubmed
24757,hard,pubmed
24758,mid,pubmed
24759,hard,pubmed
24760,mid,pubmed
24761,easy,pubmed
24762,hard,pubmed
24763,mid,pubmed
24764,hard,pubmed
24765,hard,pubmed
24766,mid,pubmed
24767,easy,pubmed
24768,easy,pubmed
24769,hard,pubmed
24770,mid,pubmed
24771,easy,pubmed
24772,easy,pubmed
24773,hard,pubmed
24774,mid,pubmed
24775,easy,pubmed
24776,hard,pubmed
24777,easy,pubmed
24778,mid,pubmed
24779,easy,pubmed
24780,mid,pubmed
24781,easy,pubmed
24782,mid,pubmed
24783,hard,pubmed
24784,mid,pubmed
24785,hard,pubmed
24786,hard,pubmed
24787,easy,pubmed
24788,mid,pubmed
24789,easy,pubmed
24790,mid,pubmed
24791,easy,pubmed
24792,mid,pubmed
24793,easy,pubmed
24794,easy,pubmed
24795,hard,pubmed
24796,mid,pubmed
24797,hard,pubmed
24798,easy,pubmed
24799,hard,pubmed
24800,mid,pubmed
24801,mid,pubmed
24802,easy,pubmed
24803,easy,pubmed
24804,mid,pubmed
24805,mid,pubmed
24806,hard,pubmed
24807,mid,pubmed
24808,hard,pubmed
24809,mid,pubmed
24810,hard,pubmed
24811,hard,pubmed
24812,easy,pubmed
24813,hard,pubmed
24814,hard,pubmed
24815,mid,pubmed
24816,hard,pubmed
24817,mid,pubmed
24818,easy,pubmed
24819,mid,pubmed
24820,hard,pubmed
24821,hard,pubmed
24822,hard,pubmed
24823,easy,pubmed
24824,mid,pubmed
24825,hard,pubmed
24826,easy,pubmed
24827,easy,pubmed
24828,hard,pubmed
24829,hard,pubmed
24830,mid,pubmed
24831,mid,pubmed
24832,easy,pubmed
24833,mid,pubmed
24834,mid,pubmed
24835,hard,pubmed
24836,easy,pubmed
24837,mid,pubmed
24838,hard,pubmed
24839,easy,pubmed
24840,easy,pubmed
24841,easy,pubmed
24842,easy,pubmed
24843,easy,pubmed
24844,mid,pubmed
24845,mid,pubmed
24846,mid,pubmed
24847,easy,pubmed
24848,mid,pubmed
24849,easy,pubmed
24850,hard,pubmed
24851,easy,pubmed
24852,easy,pubmed
24853,hard,pubmed
24854,easy,pubmed
24855,easy,pubmed
24856,easy,pubmed
24857,mid,pubmed
24858,mid,pubmed
24859,hard,pubmed
24860,mid,pubmed
24861,easy,pubmed
24862,hard,pubmed
24863,hard,pubmed
24864,hard,pubmed
24865,hard,pubmed
24866,mid,pubmed
24867,easy,pubmed
24868,easy,pubmed
24869,hard,pubmed
24870,mid,pubmed
24871,hard,pubmed
24872,easy,pubmed
24873,mid,pubmed
24874,hard,pubmed
24875,hard,pubmed
24876,easy,pubmed
24877,mid,pubmed
24878,hard,pubmed
24879,easy,pubmed
24880,mid,pubmed
24881,easy,pubmed
24882,hard,pubmed
24883,easy,pubmed
24884,easy,pubmed
24885,mid,pubmed
24886,hard,pubmed
24887,hard,pubmed
24888,mid,pubmed
24889,hard,pubmed
24890,easy,pubmed
24891,hard,pubmed
24892,mid,pubmed
24893,hard,pubmed
24894,mid,pubmed
24895,easy,pubmed
24896,hard,pubmed
24897,easy,pubmed
24898,mid,pubmed
24899,easy,pubmed
24900,mid,pubmed
24901,easy,pubmed
24902,hard,pubmed
24903,mid,pubmed
24904,mid,pubmed
24905,hard,pubmed
24906,hard,pubmed
24907,hard,pubmed
24908,mid,pubmed
24909,mid,pubmed
24910,hard,pubmed
24911,mid,pubmed
24912,easy,pubmed
24913,hard,pubmed
24914,mid,pubmed
24915,hard,pubmed
24916,mid,pubmed
24917,easy,pubmed
24918,hard,pubmed
24919,hard,pubmed
24920,hard,pubmed
24921,mid,pubmed
24922,easy,pubmed
24923,hard,pubmed
24924,mid,pubmed
24925,mid,pubmed
24926,mid,pubmed
24927,hard,pubmed
24928,mid,pubmed
24929,mid,pubmed
24930,hard,pubmed
24931,mid,pubmed
24932,hard,pubmed
24933,hard,pubmed
24934,mid,pubmed
24935,hard,pubmed
24936,easy,pubmed
24937,easy,pubmed
24938,hard,pubmed
24939,easy,pubmed
24940,hard,pubmed
24941,mid,pubmed
24942,easy,pubmed
24943,hard,pubmed
24944,easy,pubmed
24945,easy,pubmed
24946,mid,pubmed
24947,mid,pubmed
24948,mid,pubmed
24949,easy,pubmed
24950,hard,pubmed
24951,mid,pubmed
24952,easy,pubmed
24953,hard,pubmed
24954,mid,pubmed
24955,mid,pubmed
24956,easy,pubmed
24957,mid,pubmed
24958,hard,pubmed
24959,easy,pubmed
24960,easy,pubmed
24961,easy,pubmed
24962,mid,pubmed
24963,hard,pubmed
24964,mid,pubmed
24965,mid,pubmed
24966,hard,pubmed
24967,mid,pubmed
24968,mid,pubmed
24969,hard,pubmed
24970,hard,pubmed
24971,mid,pubmed
24972,mid,pubmed
24973,hard,pubmed
24974,hard,pubmed
24975,easy,pubmed
24976,hard,pubmed
24977,hard,pubmed
24978,hard,pubmed
24979,hard,pubmed
24980,mid,pubmed
24981,mid,pubmed
24982,easy,pubmed
24983,mid,pubmed
24984,easy,pubmed
24985,easy,pubmed
24986,easy,pubmed
24987,easy,pubmed
24988,hard,pubmed
24989,mid,pubmed
24990,easy,pubmed
24991,mid,pubmed
24992,hard,pubmed
24993,mid,pubmed
24994,easy,pubmed
24995,hard,pubmed
24996,easy,pubmed
24997,easy,pubmed
24998,easy,pubmed
24999,easy,pubmed
25000,hard,pubmed
25001,mid,pubmed
25002,easy,pubmed
25003,hard,pubmed
25004,hard,pubmed
25005,hard,pubmed
25006,easy,pubmed
25007,easy,pubmed
25008,mid,pubmed
25009,hard,pubmed
25010,mid,pubmed
25011,hard,pubmed
25012,mid,pubmed
25013,easy,pubmed
25014,easy,pubmed
25015,easy,pubmed
25016,hard,pubmed
25017,mid,pubmed
25018,easy,pubmed
25019,hard,pubmed
25020,hard,pubmed
25021,mid,pubmed
25022,hard,pubmed
25023,mid,pubmed
25024,easy,pubmed
25025,easy,pubmed
25026,hard,pubmed
25027,hard,pubmed
25028,mid,pubmed
25029,hard,pubmed
25030,easy,pubmed
25031,hard,pubmed
25032,hard,pubmed
25033,easy,pubmed
25034,easy,pubmed
25035,hard,pubmed
25036,hard,pubmed
25037,hard,pubmed
25038,hard,pubmed
25039,mid,pubmed
25040,mid,pubmed
25041,mid,pubmed
25042,easy,pubmed
25043,hard,pubmed
25044,easy,pubmed
25045,mid,pubmed
25046,hard,pubmed
25047,mid,pubmed
25048,hard,pubmed
25049,mid,pubmed
25050,hard,pubmed
25051,hard,pubmed
25052,hard,pubmed
25053,mid,pubmed
25054,mid,pubmed
25055,hard,pubmed
25056,hard,pubmed
25057,hard,pubmed
25058,easy,pubmed
25059,easy,pubmed
25060,hard,pubmed
25061,mid,pubmed
25062,mid,pubmed
25063,easy,pubmed
25064,hard,pubmed
25065,hard,pubmed
25066,hard,pubmed
25067,easy,pubmed
25068,mid,pubmed
25069,easy,pubmed
25070,hard,pubmed
25071,hard,pubmed
25072,mid,pubmed
25073,mid,pubmed
25074,easy,pubmed
25075,easy,pubmed
25076,hard,pubmed
25077,easy,pubmed
25078,easy,pubmed
25079,hard,pubmed
25080,easy,pubmed
25081,mid,pubmed
25082,hard,pubmed
25083,easy,pubmed
25084,mid,pubmed
25085,easy,pubmed
25086,easy,pubmed
25087,mid,pubmed
25088,easy,pubmed
25089,hard,pubmed
25090,mid,pubmed
25091,mid,pubmed
25092,hard,pubmed
25093,hard,pubmed
25094,mid,pubmed
25095,easy,pubmed
25096,easy,pubmed
25097,mid,pubmed
25098,hard,pubmed
25099,hard,pubmed
25100,mid,pubmed
25101,hard,pubmed
25102,hard,pubmed
25103,mid,pubmed
25104,easy,pubmed
25105,hard,pubmed
25106,easy,pubmed
25107,hard,pubmed
25108,hard,pubmed
25109,hard,pubmed
25110,easy,pubmed
25111,mid,pubmed
25112,hard,pubmed
25113,easy,pubmed
25114,mid,pubmed
25115,mid,pubmed
25116,hard,pubmed
25117,hard,pubmed
25118,mid,pubmed
25119,hard,pubmed
25120,mid,pubmed
25121,easy,pubmed
25122,mid,pubmed
25123,easy,pubmed
25124,mid,pubmed
25125,hard,pubmed
25126,mid,pubmed
25127,hard,pubmed
25128,hard,pubmed
25129,hard,pubmed
25130,mid,pubmed
25131,easy,pubmed
25132,easy,pubmed
25133,hard,pubmed
25134,hard,pubmed
25135,mid,pubmed
25136,easy,pubmed
25137,mid,pubmed
25138,mid,pubmed
25139,hard,pubmed
25140,hard,pubmed
25141,easy,pubmed
25142,hard,pubmed
25143,easy,pubmed
25144,hard,pubmed
25145,mid,pubmed
25146,mid,pubmed
25147,hard,pubmed
25148,easy,pubmed
25149,hard,pubmed
25150,mid,pubmed
25151,mid,pubmed
25152,mid,pubmed
25153,mid,pubmed
25154,hard,pubmed
25155,mid,pubmed
25156,hard,pubmed
25157,easy,pubmed
25158,hard,pubmed
25159,easy,pubmed
25160,hard,pubmed
25161,easy,pubmed
25162,easy,pubmed
25163,hard,pubmed
25164,hard,pubmed
25165,mid,pubmed
25166,mid,pubmed
25167,easy,pubmed
25168,easy,pubmed
25169,hard,pubmed
25170,mid,pubmed
25171,easy,pubmed
25172,hard,pubmed
25173,easy,pubmed
25174,hard,pubmed
25175,easy,pubmed
25176,mid,pubmed
25177,easy,pubmed
25178,mid,pubmed
25179,easy,pubmed
25180,easy,pubmed
25181,hard,pubmed
25182,easy,pubmed
25183,mid,pubmed
25184,mid,pubmed
25185,hard,pubmed
25186,easy,pubmed
25187,hard,pubmed
25188,easy,pubmed
25189,mid,pubmed
25190,hard,pubmed
25191,hard,pubmed
25192,easy,pubmed
25193,hard,pubmed
25194,easy,pubmed
25195,easy,pubmed
25196,hard,pubmed
25197,hard,pubmed
25198,hard,pubmed
25199,easy,pubmed
25200,hard,pubmed
25201,hard,pubmed
25202,hard,pubmed
25203,mid,pubmed
25204,easy,pubmed
25205,mid,pubmed
25206,easy,pubmed
25207,easy,pubmed
25208,hard,pubmed
25209,mid,pubmed
25210,easy,pubmed
25211,easy,pubmed
25212,hard,pubmed
25213,easy,pubmed
25214,hard,pubmed
25215,hard,pubmed
25216,hard,pubmed
25217,easy,pubmed
25218,hard,pubmed
25219,hard,pubmed
25220,mid,pubmed
25221,easy,pubmed
25222,hard,pubmed
25223,hard,pubmed
25224,mid,pubmed
25225,hard,pubmed
25226,easy,pubmed
25227,mid,pubmed
25228,easy,pubmed
25229,mid,pubmed
25230,hard,pubmed
25231,mid,pubmed
25232,mid,pubmed
25233,hard,pubmed
25234,mid,pubmed
25235,hard,pubmed
25236,mid,pubmed
25237,easy,pubmed
25238,easy,pubmed
25239,easy,pubmed
25240,hard,pubmed
25241,hard,pubmed
25242,mid,pubmed
25243,hard,pubmed
25244,mid,pubmed
25245,hard,pubmed
25246,hard,pubmed
25247,hard,pubmed
25248,hard,pubmed
25249,mid,pubmed
25250,easy,pubmed
