seq_id,cluster,source
27729,corrupt,pubmed-shuffled
27730,offdomain,c4
27731,offdomain,c4
27732,offdomain,c4
27733,good,pubmed
27734,offdomain,c4
27735,offdomain,c4
27736,offdomain,c4
27737,good,pubmed
27738,offdomain,c4
27739,offdomain,c4
27740,offdomain,c4
27741,good,pubmed
27742,offdomain,c4
27743,good,pubmed
27744,offdomain,c4
27745,good,pubmed
27746,good,pubmed
27747,offdomain,c4
27748,good,pubmed
27749,good,pubmed
27750,good,pubmed
27751,good,pubmed
27752,offdomain,c4
27753,good,pubmed
27754,corrupt,pubmed-shuffled
27755,offdomain,c4
27756,offdomain,c4
27757,offdomain,c4
27758,offdomain,c4
27759,good,pubmed
27760,offdomain,c4
27761,corrupt,pubmed-shuffled
27762,offdomain,c4
27763,corrupt,pubmed-shuffled
27764,corrupt,pubmed-shuffled
27765,good,pubmed
27766,corrupt,pubmed-shuffled
27767,offdomain,c4
27768,corrupt,pubmed-shuffled
27769,good,pubmed
27770,good,pubmed
27771,offdomain,c4
27772,good,pubmed
27773,offdomain,c4
27774,offdomain,c4
27775,corrupt,pubmed-shuffled
27776,good,pubmed
27777,offdomain,c4
27778,good,pubmed
27779,good,pubmed
27780,offdomain,c4
27781,good,pubmed
27782,offdomain,c4
27783,offdomain,c4
27784,good,pubmed
27785,offdomain,c4
27786,corrupt,pubmed-shuffled
27787,good,pubmed
27788,offdomain,c4
27789,corrupt,pubmed-shuffled
27790,offdomain,c4
27791,corrupt,pubmed-shuffled
27792,corrupt,pubmed-shuffled
27793,corrupt,pubmed-shuffled
27794,good,pubmed
27795,corrupt,pubmed-shuffled
27796,offdomain,c4
27797,good,pubmed
27798,corrupt,pubmed-shuffled
27799,offdomain,c4
27800,good,pubmed
27801,good,pubmed
27802,offdomain,c4
27803,corrupt,pubmed-shuffled
27804,corrupt,pubmed-shuffled
27805,good,pubmed
27806,corrupt,pubmed-shuffled
27807,corrupt,pubmed-shuffled
27808,offdomain,c4
27809,good,pubmed
27810,good,pubmed
27811,offdomain,c4
27812,good,pubmed
27813,good,pubmed
27814,good,pubmed
27815,good,pubmed
27816,corrupt,pubmed-shuffled
27817,good,pubmed
27818,good,pubmed
27819,offdomain,c4
27820,offdomain,c4
27821,offdomain,c4
27822,offdomain,c4
27823,good,pubmed
27824,good,pubmed
27825,good,pubmed
27826,good,pubmed
27827,offdomain,c4
27828,offdomain,c4
27829,corrupt,pubmed-shuffled
27830,offdomain,c4
27831,good,pubmed
27832,good,pubmed
27833,offdomain,c4
27834,offdomain,c4
27835,corrupt,pubmed-shuffled
27836,good,pubmed
27837,offdomain,c4
27838,corrupt,pubmed-shuffled
27839,good,pubmed
27840,offdomain,c4
27841,offdomain,c4
27842,good,pubmed
27843,corrupt,pubmed-shuffled
27844,offdomain,c4
27845,offdomain,c4
27846,good,pubmed
27847,good,pubmed
27848,good,pubmed
27849,offdomain,c4
27850,offdomain,c4
27851,offdomain,c4
27852,good,pubmed
27853,offdomain,c4
27854,corrupt,pubmed-shuffled
27855,offdomain,c4
27856,corrupt,pubmed-shuffled
27857,offdomain,c4
27858,good,pubmed
27859,offdomain,c4
27860,corrupt,pubmed-shuffled
27861,offdomain,c4
27862,corrupt,pubmed-shuffled
27863,good,pubmed
27864,good,pubmed
27865,corrupt,pubmed-shuffled
27866,corrupt,pubmed-shuffled
27867,offdomain,c4
27868,good,pubmed
27869,offdomain,c4
27870,corrupt,pubmed-shuffled
27871,offdomain,c4
27872,offdomain,c4
27873,good,pubmed
27874,good,pubmed
27875,offdomain,c4
27876,offdomain,c4
27877,good,pubmed
27878,good,pubmed
27879,corrupt,pubmed-shuffled
27880,offdomain,c4
27881,corrupt,pubmed-shuffled
27882,offdomain,c4
27883,good,pubmed
27884,good,pubmed
27885,good,pubmed
27886,corrupt,pubmed-shuffled
27887,offdomain,c4
27888,good,pubmed
27889,good,pubmed
27890,corrupt,pubmed-shuffled
27891,good,pubmed
27892,offdomain,c4
27893,offdomain,c4
27894,good,pubmed
27895,good,pubmed
27896,offdomain,c4
27897,good,pubmed
27898,corrupt,pubmed-shuffled
27899,offdomain,c4
27900,offdomain,c4
27901,corrupt,pubmed-shuffled
27902,offdomain,c4
27903,good,pubmed
27904,good,pubmed
27905,corrupt,pubmed-shuffled
27906,good,pubmed
27907,good,pubmed
27908,offdomain,c4
27909,good,pubmed
27910,offdomain,c4
27911,good,pubmed
27912,offdomain,c4
27913,good,pubmed
27914,corrupt,pubmed-shuffled
27915,good,pubmed
27916,offdomain,c4
27917,good,pubmed
27918,good,pubmed
27919,good,pubmed
27920,good,pubmed
27921,offdomain,c4
27922,good,pubmed
27923,offdomain,c4
27924,corrupt,pubmed-shuffled
27925,offdomain,c4
27926,corrupt,pubmed-shuffled
27927,good,pubmed
27928,offdomain,c4
27929,good,pubmed
27930,offdomain,c4
27931,good,pubmed
27932,good,pubmed
27933,offdomain,c4
27934,offdomain,c4
27935,offdomain,c4
27936,corrupt,pubmed-shuffled
27937,offdomain,c4
27938,good,pubmed
27939,good,pubmed
27940,offdomain,c4
27941,corrupt,pubmed-shuffled
27942,offdomain,c4
27943,good,pubmed
27944,offdomain,c4
27945,good,pubmed
27946,good,pubmed
27947,good,pubmed
27948,offdomain,c4
27949,corrupt,pubmed-shuffled
27950,offdomain,c4
27951,offdomain,c4
27952,good,pubmed
27953,good,pubmed
27954,offdomain,c4
27955,offdomain,c4
27956,corrupt,pubmed-shuffled
27957,good,pubmed
27958,corrupt,pubmed-shuffled
27959,corrupt,pubmed-shuffled
27960,offdomain,c4
27961,offdomain,c4
27962,good,pubmed
27963,offdomain,c4
27964,good,pubmed
27965,good,pubmed
27966,good,pubmed
27967,offdomain,c4
27968,good,pubmed
27969,corrupt,pubmed-shuffled
27970,good,pubmed
27971,corrupt,pubmed-shuffled
27972,corrupt,pubmed-shuffled
27973,good,pubmed
27974,offdomain,c4
27975,offdomain,c4
27976,good,pubmed
27977,good,pubmed
27978,good,pubmed
27979,good,pubmed
27980,good,pubmed
27981,offdomain,c4
27982,corrupt,pubmed-shuffled
27983,good,pubmed
27984,offdomain,c4
27985,good,pubmed
27986,good,pubmed
27987,good,pubmed
27988,corrupt,pubmed-shuffled
27989,offdomain,c4
27990,good,pubmed
27991,good,pubmed
27992,good,pubmed
27993,good,pubmed
27994,good,pubmed
27995,offdomain,c4
27996,corrupt,pubmed-shuffled
27997,good,pubmed
27998,good,pubmed
27999,good,pubmed
28000,corrupt,pubmed-shuffled
28001,good,pubmed
28002,good,pubmed
28003,offdomain,c4
28004,offdomain,c4
28005,good,pubmed
28006,offdomain,c4
28007,corrupt,pubmed-shuffled
28008,offdomain,c4
28009,good,pubmed
28010,good,pubmed
28011,good,pubmed
28012,offdomain,c4
28013,good,pubmed
28014,good,pubmed
28015,good,pubmed
28016,offdomain,c4
28017,good,pubmed
28018,corrupt,pubmed-shuffled
28019,good,pubmed
28020,offdomain,c4
28021,good,pubmed
28022,corrupt,pubmed-shuffled
28023,good,pubmed
28024,offdomain,c4
28025,corrupt,pubmed-shuffled
28026,offdomain,c4
28027,offdomain,c4
28028,offdomain,c4
28029,good,pubmed
28030,corrupt,pubmed-shuffled
28031,offdomain,c4
28032,offdomain,c4
28033,offdomain,c4
28034,good,pubmed
28035,good,pubmed
28036,good,pubmed
28037,offdomain,c4
28038,corrupt,pubmed-shuffled
28039,offdomain,c4
28040,offdomain,c4
28041,good,pubmed
28042,offdomain,c4
28043,good,pubmed
28044,corrupt,pubmed-shuffled
28045,offdomain,c4
28046,good,pubmed
28047,corrupt,pubmed-shuffled
28048,offdomain,c4
28049,corrupt,pubmed-shuffled
28050,good,pubmed
28051,good,pubmed
28052,offdomain,c4
28053,offdomain,c4
28054,good,pubmed
28055,good,pubmed
28056,good,pubmed
28057,offdomain,c4
28058,offdomain,c4
28059,good,pubmed
28060,good,pubmed
28061,good,pubmed
28062,good,pubmed
28063,good,pubmed
28064,offdomain,c4
28065,offdomain,c4
28066,good,pubmed
28067,offdomain,c4
28068,good,pubmed
28069,good,pubmed
28070,offdomain,c4
28071,offdomain,c4
28072,good,pubmed
28073,good,pubmed
28074,good,pubmed
28075,offdomain,c4
28076,good,pubmed
28077,corrupt,pubmed-shuffled
28078,offdomain,c4
28079,offdomain,c4
28080,offdomain,c4
28081,offdomain,c4
28082,good,pubmed
28083,offdomain,c4
28084,offdomain,c4
28085,corrupt,pubmed-shuffled
28086,corrupt,pubmed-shuffled
28087,good,pubmed
28088,corrupt,pubmed-shuffled
28089,offdomain,c4
28090,corrupt,pubmed-shuffled
28091,offdomain,c4
28092,corrupt,pubmed-shuffled
28093,corrupt,pubmed-shuffled
28094,good,pubmed
28095,good,pubmed
28096,good,pubmed
28097,offdomain,c4
28098,good,pubmed
28099,corrupt,pubmed-shuffled
28100,corrupt,pubmed-shuffled
28101,good,pubmed
28102,offdomain,c4
28103,good,pubmed
28104,good,pubmed
28105,good,pubmed
28106,good,pubmed
28107,good,pubmed
28108,corrupt,pubmed-shuffled
28109,good,pubmed
28110,offdomain,c4
28111,good,pubmed
28112,corrupt,pubmed-shuffled
28113,offdomain,c4
28114,good,pubmed
28115,corrupt,pubmed-shuffled
28116,good,pubmed
28117,corrupt,pubmed-shuffled
28118,offdomain,c4
28119,good,pubmed
28120,offdomain,c4
28121,good,pubmed
28122,corrupt,pubmed-shuffled
28123,offdomain,c4
28124,good,pubmed
28125,good,pubmed
28126,good,pubmed
28127,good,pubmed
28128,good,pubmed
28129,good,pubmed
28130,good,pubmed
28131,offdomain,c4
28132,offdomain,c4
28133,offdomain,c4
28134,offdomain,c4
28135,corrupt,pubmed-shuffled
28136,offdomain,c4
28137,good,pubmed
28138,offdomain,c4
28139,offdomain,c4
28140,offdomain,c4
28141,offdomain,c4
28142,offdomain,c4
28143,corrupt,pubmed-shuffled
28144,good,pubmed
28145,offdomain,c4
28146,corrupt,pubmed-shuffled
28147,corrupt,pubmed-shuffled
28148,offdomain,c4
28149,good,pubmed
28150,offdomain,c4
28151,good,pubmed
28152,offdomain,c4
28153,offdomain,c4
28154,corrupt,pubmed-shuffled
28155,good,pubmed
28156,good,pubmed
28157,offdomain,c4
28158,corrupt,pubmed-shuffled
28159,good,pubmed
28160,offdomain,c4
28161,good,pubmed
28162,offdomain,c4
28163,offdomain,c4
28164,corrupt,pubmed-shuffled
28165,good,pubmed
28166,offdomain,c4
28167,good,pubmed
28168,good,pubmed
28169,offdomain,c4
28170,good,pubmed
28171,good,pubmed
28172,good,pubmed
28173,good,pubmed
28174,good,pubmed
28175,offdomain,c4
28176,offdomain,c4
28177,offdomain,c4
28178,offdomain,c4
28179,offdomain,c4
28180,offdomain,c4
28181,corrupt,pubmed-shuffled
28182,corrupt,pubmed-shuffled
28183,good,pubmed
28184,good,pubmed
28185,offdomain,c4
28186,offdomain,c4
28187,offdomain,c4
28188,good,pubmed
28189,corrupt,pubmed-shuffled
28190,good,pubmed
28191,corrupt,pubmed-shuffled
28192,good,pubmed
28193,corrupt,pubmed-shuffled
28194,corrupt,pubmed-shuffled
28195,good,pubmed
28196,good,pubmed
28197,offdomain,c4
28198,good,pubmed
28199,good,pubmed
28200,good,pubmed
28201,good,pubmed
28202,corrupt,pubmed-shuffled
28203,corrupt,pubmed-shuffled
28204,offdomain,c4
28205,good,pubmed
28206,corrupt,pubmed-shuffled
28207,offdomain,c4
28208,offdomain,c4
28209,good,pubmed
28210,good,pubmed
28211,good,pubmed
28212,good,pubmed
28213,offdomain,c4
28214,offdomain,c4
28215,offdomain,c4
28216,offdomain,c4
28217,good,pubmed
28218,corrupt,pubmed-shuffled
28219,corrupt,pubmed-shuffled
28220,good,pubmed
28221,offdomain,c4
28222,good,pubmed
28223,corrupt,pubmed-shuffled
28224,good,pubmed
28225,corrupt,pubmed-shuffled
28226,good,pubmed
28227,good,pubmed
28228,good,pubmed
28229,good,pubmed
28230,good,pubmed
28231,good,pubmed
28232,corrupt,pubmed-shuffled
28233,offdomain,c4
28234,good,pubmed
28235,offdomain,c4
28236,offdomain,c4
28237,good,pubmed
28238,corrupt,pubmed-shuffled
28239,good,pubmed
28240,corrupt,pubmed-shuffled
28241,good,pubmed
28242,corrupt,pubmed-shuffled
28243,offdomain,c4
28244,corrupt,pubmed-shuffled
28245,offdomain,c4
28246,good,pubmed
28247,good,pubmed
28248,good,pubmed
28249,good,pubmed
28250,good,pubmed
28251,offdomain,c4
28252,corrupt,pubmed-shuffled
28253,good,pubmed
28254,good,pubmed
28255,good,pubmed
28256,good,pubmed
28257,good,pubmed
28258,offdomain,c4
28259,offdomain,c4
28260,offdomain,c4
28261,good,pubmed
28262,corrupt,pubmed-shuffled
28263,corrupt,pubmed-shuffled
28264,offdomain,c4
28265,corrupt,pubmed-shuffled
28266,offdomain,c4
28267,good,pubmed
28268,good,pubmed
28269,corrupt,pubmed-shuffled
28270,good,pubmed
28271,corrupt,pubmed-shuffled
28272,good,pubmed
28273,offdomain,c4
28274,good,pubmed
28275,good,pubmed
28276,offdomain,c4
28277,offdomain,c4
28278,good,pubmed
28279,offdomain,c4
28280,corrupt,pubmed-shuffled
28281,offdomain,c4
28282,offdomain,c4
28283,offdomain,c4
28284,offdomain,c4
28285,offdomain,c4
28286,offdomain,c4
28287,offdomain,c4
28288,corrupt,pubmed-shuffled
28289,offdomain,c4
28290,good,pubmed
28291,offdomain,c4
28292,good,pubmed
28293,good,pubmed
28294,offdomain,c4
28295,good,pubmed
28296,offdomain,c4
28297,corrupt,pubmed-shuffled
28298,offdomain,c4
28299,offdomain,c4
28300,offdomain,c4
28301,offdomain,c4
28302,good,pubmed
28303,offdomain,c4
28304,good,pubmed
28305,offdomain,c4
28306,good,pubmed
28307,corrupt,pubmed-shuffled
28308,corrupt,pubmed-shuffled
28309,offdomain,c4
28310,offdomain,c4
28311,corrupt,pubmed-shuffled
28312,corrupt,pubmed-shuffled
28313,offdomain,c4
28314,good,pubmed
28315,offdomain,c4
28316,offdomain,c4
28317,offdomain,c4
28318,good,pubmed
28319,corrupt,pubmed-shuffled
28320,offdomain,c4
28321,good,pubmed
28322,offdomain,c4
28323,good,pubmed
28324,corrupt,pubmed-shuffled
28325,good,pubmed
28326,offdomain,c4
28327,offdomain,c4
28328,offdomain,c4
28329,corrupt,pubmed-shuffled
28330,good,pubmed
28331,good,pubmed
28332,good,pubmed
28333,good,pubmed
28334,good,pubmed
28335,good,pubmed
28336,corrupt,pubmed-shuffled
28337,good,pubmed
28338,good,pubmed
28339,good,pubmed
28340,corrupt,pubmed-shuffled
28341,good,pubmed
28342,offdomain,c4
28343,corrupt,pubmed-shuffled
28344,corrupt,pubmed-shuffled
28345,offdomain,c4
28346,corrupt,pubmed-shuffled
28347,good,pubmed
28348,good,pubmed
28349,good,pubmed
28350,good,pubmed
28351,good,pubmed
28352,corrupt,pubmed-shuffled
28353,corrupt,pubmed-shuffled
28354,good,pubmed
28355,offdomain,c4
28356,offdomain,c4
28357,good,pubmed
28358,offdomain,c4
28359,offdomain,c4
28360,good,pubmed
28361,offdomain,c4
28362,good,pubmed
28363,offdomain,c4
28364,good,pubmed
28365,offdomain,c4
28366,good,pubmed
28367,offdomain,c4
28368,good,pubmed
28369,good,pubmed
28370,good,pubmed
28371,good,pubmed
28372,offdomain,c4
28373,good,pubmed
28374,good,pubmed
28375,offdomain,c4
28376,good,pubmed
28377,offdomain,c4
28378,corrupt,pubmed-shuffled
28379,corrupt,pubmed-shuffled
28380,good,pubmed
28381,good,pubmed
28382,good,pubmed
28383,offdomain,c4
28384,good,pubmed
28385,good,pubmed
28386,offdomain,c4
28387,good,pubmed
28388,good,pubmed
28389,good,pubmed
28390,corrupt,pubmed-shuffled
28391,good,pubmed
28392,offdomain,c4
28393,offdomain,c4
28394,offdomain,c4
28395,offdomain,c4
28396,corrupt,pubmed-shuffled
28397,offdomain,c4
28398,good,pubmed
28399,good,pubmed
28400,corrupt,pubmed-shuffled
28401,good,pubmed
28402,corrupt,pubmed-shuffled
28403,corrupt,pubmed-shuffled
28404,good,pubmed
28405,good,pubmed
28406,offdomain,c4
28407,good,pubmed
28408,offdomain,c4
28409,offdomain,c4
28410,offdomain,c4
28411,good,pubmed
28412,offdomain,c4
28413,offdomain,c4
28414,good,pubmed
28415,corrupt,pubmed-shuffled
28416,good,pubmed
28417,corrupt,pubmed-shuffled
28418,offdomain,c4
28419,offdomain,c4
28420,good,pubmed
28421,offdomain,c4
28422,corrupt,pubmed-shuffled
28423,offdomain,c4
28424,offdomain,c4
28425,offdomain,c4
28426,offdomain,c4
28427,offdomain,c4
28428,corrupt,pubmed-shuffled
28429,corrupt,pubmed-shuffled
28430,good,pubmed
28431,good,pubmed
28432,offdomain,c4
28433,offdomain,c4
28434,good,pubmed
28435,good,pubmed
28436,good,pubmed
28437,corrupt,pubmed-shuffled
28438,offdomain,c4
28439,offdomain,c4
28440,corrupt,pubmed-shuffled
28441,offdomain,c4
28442,corrupt,pubmed-shuffled
28443,good,pubmed
28444,corrupt,pubmed-shuffled
28445,offdomain,c4
28446,offdomain,c4
28447,good,pubmed
28448,corrupt,pubmed-shuffled
28449,offdomain,c4
28450,good,pubmed
28451,good,pubmed
28452,corrupt,pubmed-shuffled
28453,good,pubmed
28454,corrupt,pubmed-shuffled
28455,offdomain,c4
28456,offdomain,c4
28457,offdomain,c4
28458,good,pubmed
28459,offdomain,c4
28460,corrupt,pubmed-shuffled
28461,offdomain,c4
28462,good,pubmed
28463,good,pubmed
28464,offdomain,c4
28465,offdomain,c4
28466,good,pubmed
28467,good,pubmed
28468,corrupt,pubmed-shuffled
28469,offdomain,c4
28470,good,pubmed
28471,good,pubmed
28472,offdomain,c4
28473,good,pubmed
28474,good,pubmed
28475,good,pubmed
28476,offdomain,c4
28477,good,pubmed
28478,good,pubmed
28479,good,pubmed
28480,offdomain,c4
28481,offdomain,c4
28482,offdomain,c4
28483,offdomain,c4
28484,good,pubmed
28485,offdomain,c4
28486,offdomain,c4
28487,good,pubmed
28488,offdomain,c4
28489,offdomain,c4
28490,good,pubmed
28491,offdomain,c4
28492,good,pubmed
28493,good,pubmed
28494,good,pubmed
28495,offdomain,c4
28496,offdomain,c4
28497,good,pubmed
28498,offdomain,c4
28499,good,pubmed
28500,good,pubmed
28501,good,pubmed
28502,offdomain,c4
28503,good,pubmed
28504,corrupt,pubmed-shuffled
28505,good,pubmed
28506,offdomain,c4
28507,offdomain,c4
28508,good,pubmed
28509,offdomain,c4
28510,corrupt,pubmed-shuffled
28511,offdomain,c4
28512,offdomain,c4
28513,good,pubmed
28514,good,pubmed
28515,offdomain,c4
28516,offdomain,c4
28517,good,pubmed
28518,offdomain,c4
28519,offdomain,c4
28520,corrupt,pubmed-shuffled
28521,offdomain,c4
28522,offdomain,c4
28523,good,pubmed
28524,offdomain,c4
28525,offdomain,c4
28526,offdomain,c4
28527,good,pubmed
28528,good,pubmed
28529,good,pubmed
28530,good,pubmed
28531,good,pubmed
28532,good,pubmed
28533,corrupt,pubmed-shuffled
28534,good,pubmed
28535,good,pubmed
28536,good,pubmed
28537,corrupt,pubmed-shuffled
28538,offdomain,c4
28539,offdomain,c4
28540,corrupt,pubmed-shuffled
28541,offdomain,c4
28542,offdomain,c4
28543,offdomain,c4
28544,offdomain,c4
28545,offdomain,c4
28546,good,pubmed
28547,good,pubmed
28548,offdomain,c4
28549,offdomain,c4
28550,good,pubmed
28551,offdomain,c4
28552,good,pubmed
28553,good,pubmed
28554,good,pubmed
28555,offdomain,c4
28556,good,pubmed
28557,corrupt,pubmed-shuffled
28558,corrupt,pubmed-shuffled
28559,offdomain,c4
28560,offdomain,c4
28561,offdomain,c4
28562,offdomain,c4
28563,corrupt,pubmed-shuffled
28564,corrupt,pubmed-shuffled
28565,offdomain,c4
28566,offdomain,c4
28567,corrupt,pubmed-shuffled
28568,corrupt,pubmed-shuffled
28569,corrupt,pubmed-shuffled
28570,good,pubmed
28571,good,pubmed
28572,corrupt,pubmed-shuffled
28573,good,pubmed
28574,good,pubmed
28575,good,pubmed
28576,good,pubmed
28577,corrupt,pubmed-shuffled
28578,offdomain,c4
28579,corrupt,pubmed-shuffled
28580,good,pubmed
28581,corrupt,pubmed-shuffled
28582,good,pubmed
28583,good,pubmed
28584,good,pubmed
28585,offdomain,c4
28586,offdomain,c4
28587,corrupt,pubmed-shuffled
28588,offdomain,c4
28589,offdomain,c4
28590,good,pubmed
28591,offdomain,c4
28592,offdomain,c4
28593,good,pubmed
28594,offdomain,c4
28595,good,pubmed
28596,good,pubmed
28597,offdomain,c4
28598,corrupt,pubmed-shuffled
28599,corrupt,pubmed-shuffled
28600,good,pubmed
28601,corrupt,pubmed-shuffled
28602,good,pubmed
28603,good,pubmed
28604,good,pubmed
28605,good,pubmed
28606,good,pubmed
28607,good,pubmed
28608,good,pubmed
28609,good,pubmed
28610,offdomain,c4
28611,offdomain,c4
28612,corrupt,pubmed-shuffled
28613,offdomain,c4
28614,offdomain,c4
28615,good,pubmed
28616,good,pubmed
28617,offdomain,c4
28618,corrupt,pubmed-shuffled
28619,corrupt,pubmed-shuffled
28620,good,pubmed
28621,corrupt,pubmed-shuffled
28622,offdomain,c4
28623,corrupt,pubmed-shuffled
28624,corrupt,pubmed-shuffled
28625,offdomain,c4
28626,good,pubmed
28627,good,pubmed
28628,corrupt,pubmed-shuffled
28629,good,pubmed
28630,offdomain,c4
28631,good,pubmed
28632,corrupt,pubmed-shuffled
28633,corrupt,pubmed-shuffled
28634,good,pubmed
28635,corrupt,pubmed-shuffled
28636,offdomain,c4
28637,offdomain,c4
28638,corrupt,pubmed-shuffled
28639,offdomain,c4
28640,offdomain,c4
28641,corrupt,pubmed-shuffled
28642,offdomain,c4
28643,good,pubmed
28644,corrupt,pubmed-shuffled
28645,offdomain,c4
28646,corrupt,pubmed-shuffled
28647,good,pubmed
28648,good,pubmed
28649,good,pubmed
28650,offdomain,c4
28651,offdomain,c4
28652,offdomain,c4
28653,good,pubmed
28654,corrupt,pubmed-shuffled
28655,corrupt,pubmed-shuffled
28656,corrupt,pubmed-shuffled
28657,good,pubmed
28658,offdomain,c4
28659,offdomain,c4
28660,good,pubmed
28661,offdomain,c4
28662,good,pubmed
28663,corrupt,pubmed-shuffled
28664,offdomain,c4
28665,corrupt,pubmed-shuffled
28666,offdomain,c4
28667,good,pubmed
28668,corrupt,pubmed-shuffled
28669,corrupt,pubmed-shuffled
28670,corrupt,pubmed-shuffled
28671,offdomain,c4
28672,good,pubmed
28673,good,pubmed
28674,offdomain,c4
28675,corrupt,pubmed-shuffled
28676,offdomain,c4
28677,offdomain,c4
28678,offdomain,c4
28679,offdomain,c4
28680,good,pubmed
28681,offdomain,c4
28682,offdomain,c4
28683,good,pubmed
28684,good,pubmed
28685,offdomain,c4
28686,offdomain,c4
28687,offdomain,c4
28688,good,pubmed
28689,good,pubmed
28690,good,pubmed
28691,good,pubmed
28692,good,pubmed
28693,good,pubmed
28694,offdomain,c4
28695,good,pubmed
28696,good,pubmed
28697,good,pubmed
28698,good,pubmed
28699,offdomain,c4
28700,offdomain,c4
28701,corrupt,pubmed-shuffled
28702,offdomain,c4
28703,offdomain,c4
28704,offdomain,c4
28705,good,pubmed
28706,good,pubmed
28707,good,pubmed
28708,offdomain,c4
28709,corrupt,pubmed-shuffled
28710,offdomain,c4
28711,good,pubmed
28712,offdomain,c4
28713,offdomain,c4
28714,good,pubmed
28715,offdomain,c4
28716,corrupt,pubmed-shuffled
28717,corrupt,pubmed-shuffled
28718,good,pubmed
28719,offdomain,c4
28720,offdomain,c4
28721,offdomain,c4
28722,good,pubmed
28723,offdomain,c4
28724,offdomain,c4
28725,corrupt,pubmed-shuffled
28726,corrupt,pubmed-shuffled
28727,good,pubmed
28728,corrupt,pubmed-shuffled
28729,good,pubmed
28730,offdomain,c4
28731,offdomain,c4
28732,corrupt,pubmed-shuffled
28733,offdomain,c4
28734,offdomain,c4
28735,corrupt,pubmed-shuffled
28736,corrupt,pubmed-shuffled
28737,offdomain,c4
28738,corrupt,pubmed-shuffled
28739,good,pubmed
28740,good,pubmed
28741,good,pubmed
28742,offdomain,c4
28743,offdomain,c4
28744,corrupt,pubmed-shuffled
28745,offdomain,c4
28746,good,pubmed
28747,corrupt,pubmed-shuffled
28748,good,pubmed
28749,corrupt,pubmed-shuffled
28750,offdomain,c4
28751,good,pubmed
28752,good,pubmed
28753,corrupt,pubmed-shuffled
28754,good,pubmed
28755,good,pubmed
28756,good,pubmed
28757,good,pubmed
28758,offdomain,c4
28759,offdomain,c4
28760,offdomain,c4
28761,good,pubmed
28762,good,pubmed
28763,good,pubmed
28764,corrupt,pubmed-shuffled
28765,offdomain,c4
28766,offdomain,c4
28767,corrupt,pubmed-shuffled
28768,good,pubmed
28769,offdomain,c4
28770,offdomain,c4
28771,good,pubmed
28772,corrupt,pubmed-shuffled
28773,good,pubmed
28774,good,pubmed
28775,offdomain,c4
28776,corrupt,pubmed-shuffled
28777,offdomain,c4
28778,good,pubmed
28779,offdomain,c4
28780,offdomain,c4
28781,good,pubmed
28782,offdomain,c4
28783,offdomain,c4
28784,offdomain,c4
28785,good,pubmed
28786,good,pubmed
28787,corrupt,pubmed-shuffled
28788,good,pubmed
28789,offdomain,c4
28790,offdomain,c4
28791,offdomain,c4
28792,good,pubmed
28793,good,pubmed
28794,corrupt,pubmed-shuffled
28795,good,pubmed
28796,offdomain,c4
28797,offdomain,c4
28798,good,pubmed
28799,good,pubmed
28800,good,pubmed
28801,offdomain,c4
28802,offdomain,c4
28803,offdomain,c4
28804,corrupt,pubmed-shuffled
28805,corrupt,pubmed-shuffled
28806,good,pubmed
28807,good,pubmed
28808,good,pubmed
28809,offdomain,c4
28810,good,pubmed
28811,good,pubmed
28812,offdomain,c4
28813,offdomain,c4
28814,offdomain,c4
28815,offdomain,c4
28816,offdomain,c4
28817,offdomain,c4
28818,offdomain,c4
28819,good,pubmed
28820,offdomain,c4
28821,offdomain,c4
28822,corrupt,pubmed-shuffled
28823,good,pubmed
28824,good,pubmed
28825,offdomain,c4
28826,good,pubmed
28827,offdomain,c4
28828,offdomain,c4
28829,good,pubmed
28830,good,pubmed
28831,corrupt,pubmed-shuffled
28832,offdomain,c4
28833,offdomain,c4
28834,good,pubmed
28835,offdomain,c4
28836,offdomain,c4
28837,offdomain,c4
28838,corrupt,pubmed-shuffled
28839,good,pubmed
28840,offdomain,c4
28841,offdomain,c4
28842,corrupt,pubmed-shuffled
28843,corrupt,pubmed-shuffled
28844,corrupt,pubmed-shuffled
28845,good,pubmed
28846,corrupt,pubmed-shuffled
28847,offdomain,c4
28848,corrupt,pubmed-shuffled
28849,offdomain,c4
28850,corrupt,pubmed-shuffled
28851,good,pubmed
28852,offdomain,c4
28853,good,pubmed
28854,good,pubmed
28855,good,pubmed
28856,good,pubmed
28857,corrupt,pubmed-shuffled
28858,offdomain,c4
28859,good,pubmed
28860,offdomain,c4
28861,good,pubmed
28862,offdomain,c4
28863,offdomain,c4
28864,offdomain,c4
28865,offdomain,c4
28866,offdomain,c4
28867,offdomain,c4
28868,offdomain,c4
28869,good,pubmed
28870,offdomain,c4
28871,offdomain,c4
28872,good,pubmed
28873,offdomain,c4
28874,good,pubmed
28875,good,pubmed
28876,corrupt,pubmed-shuffled
28877,good,pubmed
28878,offdomain,c4
28879,good,pubmed
28880,offdomain,c4
28881,good,pubmed
28882,offdomain,c4
28883,offdomain,c4
28884,good,pubmed
28885,corrupt,pubmed-shuffled
28886,good,pubmed
28887,good,pubmed
28888,good,pubmed
28889,offdomain,c4
28890,corrupt,pubmed-shuffled
28891,good,pubmed
28892,offdomain,c4
28893,offdomain,c4
28894,good,pubmed
28895,corrupt,pubmed-shuffled
28896,offdomain,c4
28897,corrupt,pubmed-shuffled
28898,good,pubmed
